Label	slice	Saturated	Kilo-Sec	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_err_T1	rel_flux_err_C2	rel_flux_SNR_T1	rel_flux_SNR_C2	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2
HD113414BessellV2948_cal.fits	957	0	17.51993277	60060.66432	2460060.664	2460060.664	2460060.67	2460060.6707300	1.034032	75.238048	NaN	15	13.060836	-16.336575	7.905779	12	24	35	2.931723	0	0.004115	0	712.421821	0	680706.2866	825.078183	1033.9072	1025.632621	1034.4072	1022.867379	1995642.052	452.389342	1412.68885	1412.655061	37643.85938	4411.337462	-5276.548935	1720	8.358429	8.969158	9.123353	8.814964	11.437773	0.998608	1768.843147	1631.057181	1769.343147	417.442819	680706.2866	825.078183	825.020344	9952.412109	1504.691254	-5350.799531	7.453129	8.820599	8.841893	8.799306	347.842895	0.999972
HD113414BessellV2949_cal.fits	958	0	17.53738558	60060.66452	2460060.665	2460060.664	2460060.67	2460060.6709320	1.03415	75.213079	NaN	15	13.060836	-16.336575	7.43213	12	24	35	2.917936	0	0.0041	0	711.76977	0	680276.9379	824.817628	1034.256802	1025.637342	1034.756802	1022.862658	1985004.564	452.389342	1408.91882	1408.884981	25350.06445	4387.823451	-5274.776697	1819	8.235361	9.534499	10.722978	8.346019	6.085782	0.936933	1769.132847	1630.994201	1769.632847	417.505799	680276.9379	824.817628	824.760426	7395.317871	1503.742185	-5351.001108	6.628899	9.343638	10.318291	8.368986	6.078948	0.955431
HD113414BessellV2950_cal.fits	959	0	17.5548384	60060.66472	2460060.665	2460060.665	2460060.67	2460060.6711340	1.034271	75.187813	NaN	15	13.060836	-16.336575	9.168773	12	24	35	2.926213	0	0.004106	0	712.632264	0	681434.964	825.519894	1028.000595	1025.484253	1028.500595	1023.015747	1994023.574	452.389342	1412.115933	1412.08206	22063.17383	4407.759841	-5275.488768	1652	9.715624	9.621829	9.970117	9.273541	16.933492	0.992418	1762.866083	1630.866793	1763.366083	417.633207	681434.964	825.519894	825.46159	5439.365234	1506.301985	-5349.662419	8.621921	9.229408	9.435913	9.022903	16.919189	0.9971
HD113414BessellV2951_cal.fits	960	0	17.57229117	60060.66493	2460060.665	2460060.665	2460060.67	2460060.6713360	1.034392	75.162275	NaN	15	13.060836	-16.336575	8.083073	12	24	35	2.928618	0	0.004117	0	711.381575	0	678902.9998	823.984665	1028.743385	1025.754915	1029.243385	1022.745085	1988247.744	452.389342	1410.069478	1410.035304	27648.26367	4394.992452	-5275.879163	1719	8.554964	9.373688	9.418009	9.329366	20.427907	0.999844	1763.627933	1631.108642	1764.127933	417.391358	678902.9998	823.984665	823.926742	6757.782715	1500.705115	-5348.759861	7.611182	9.111057	8.973458	9.248656	286.909733	0.998679
HD113414BessellV2952_cal.fits	961	0	17.58991678	60060.66513	2460060.665	2460060.665	2460060.671	2460060.6715400	1.034516	75.136284	NaN	15	13.060836	-16.336575	7.025124	12	24	35	2.926741	0	0.004097	0	714.297421	0	684591.3694	827.429288	1028.525244	1025.987952	1029.025244	1022.512048	2003621.505	452.389342	1415.510376	1415.476382	40144.74219	4428.975926	-5276.58174	1697	7.73581	8.864049	9.489871	8.238227	344.84477	0.973512	1763.464453	1631.356211	1763.964453	417.143789	684591.3694	827.429288	827.37145	11531.60156	1513.279173	-5350.992492	6.314439	8.599949	9.009374	8.190524	336.45011	0.980524
HD113414BessellV2953_cal.fits	962	0	17.60745597	60060.66533	2460060.665	2460060.665	2460060.671	2460060.6717430	1.034641	75.110124	NaN	15	13.060836	-16.336575	8.540572	12	24	35	2.931083	0	0.004116	0	712.110738	0	680149.5456	824.740577	1027.476868	1026.163064	1027.976868	1022.336936	1993574.813	452.389342	1411.957002	1411.923175	29906.32422	4406.767859	-5276.13534	1764	9.090913	9.448877	9.370172	9.527582	52.470051	0.995825	1762.288025	1631.53314	1762.788025	416.96686	680149.5456	824.740577	824.683015	8282.351562	1503.460587	-5350.192424	7.990232	9.077694	8.811742	9.343646	76.345683	0.995659
HD113414BessellV2954_cal.fits	963	0	17.62499517	60060.66554	2460060.666	2460060.665	2460060.671	2460060.6719460	1.034767	75.083822	NaN	15	13.060836	-16.336575	7.709775	12	24	35	2.933641	0	0.004128	0	710.742282	0	677388.2239	823.065129	1027.606925	1026.64843	1028.106925	1021.85157	1987214.058	452.389342	1409.702723	1409.668879	30672.23438	4392.707505	-5274.682162	1676	8.210251	9.20159	9.680644	8.722536	10.728521	0.987551	1762.516182	1631.958368	1763.016182	416.541632	677388.2239	823.065129	823.006831	8427.726562	1497.356725	-5348.953395	7.2093	8.966628	9.208816	8.724439	13.484853	0.996332
HD113414BessellV2955_cal.fits	964	0	17.64244798	60060.66574	2460060.666	2460060.666	2460060.671	2460060.6721480	1.034895	75.057286	NaN	15	13.060836	-16.336575	8.038516	12	24	35	2.934022	0	0.004101	0	715.364232	0	686203.9221	828.403327	1027.677425	1026.793144	1028.177425	1021.706856	2013337.615	452.389342	1418.93812	1418.904451	33398.96484	4450.453243	-5274.65683	1649	8.692827	9.100171	8.927083	9.27326	52.06176	0.975714	1762.547865	1632.149394	1763.047865	416.350606	686203.9221	828.403327	828.345203	10497.94238	1516.843697	-5348.336039	7.384205	8.818436	8.464748	9.172123	59.713694	0.97343
HD113414BessellV2956_cal.fits	965	0	17.65990079	60060.66594	2460060.666	2460060.666	2460060.672	2460060.6723500	1.035024	75.030476	NaN	15	13.060836	-16.336575	8.516521	12	24	35	2.940011	0	0.004129	0	712.02796	0	679466.6286	824.326807	1027.142272	1027.285264	1027.642272	1021.214736	1997639.539	452.389342	1413.395741	1413.361793	26183.03906	4415.752877	-5276.357095	1664	8.823672	9.32347	9.852588	8.794352	24.269246	0.970802	1762.096465	1632.635657	1762.596465	415.864343	679466.6286	824.326807	824.268509	6347.262695	1501.951008	-5347.203995	8.20937	9.015335	9.364969	8.665701	27.189992	0.982317
HD113414BessellV2957_cal.fits	966	0	17.67735356	60060.66614	2460060.666	2460060.666	2460060.672	2460060.6725520	1.035154	75.003433	NaN	15	13.060836	-16.336575	7.972946	12	24	35	2.928624	0	0.004111	0	712.376908	0	680803.5318	825.137053	1024.336127	1027.22108	1024.836127	1021.27892	1993817.847	452.389342	1412.043104	1412.009195	25404.10938	4407.305083	-5276.755292	1737	8.402842	9.272117	9.29811	9.246124	42.540403	0.995725	1759.172053	1632.577182	1759.672053	415.922818	680803.5318	825.137053	825.079336	6392.406738	1504.906213	-5347.417781	7.54305	8.962349	8.854229	9.070468	62.712536	0.998268
HD113414BessellV2958_cal.fits	967	0	17.69480638	60060.66634	2460060.666	2460060.666	2460060.672	2460060.6727540	1.035286	74.97613	NaN	15	13.060836	-16.336575	8.341269	12	24	35	2.935911	0	0.004212	0	697.04432	0	651402.8144	807.124833	1022.881082	1027.416133	1023.381082	1021.083867	1912460.667	452.389342	1382.934673	1382.900223	25519.17383	4227.466232	-5273.929771	1727	8.702762	9.280454	9.564184	8.996725	5.461333	0.996129	1757.692886	1632.80989	1758.192886	415.69011	651402.8144	807.124833	807.065757	6296.183105	1439.916359	-5347.187274	7.979775	9.057856	9.134959	8.980753	349.493252	0.999667
HD113414BessellV2959_cal.fits	968	0	17.71234557	60060.66655	2460060.667	2460060.666	2460060.672	2460060.6729570	1.035419	74.948591	NaN	15	13.060836	-16.336575	7.296446	12	24	35	2.934375	0	0.004182	0	701.619435	0	660069.1332	812.475638	1023.573152	1027.573951	1024.073152	1020.926049	1936890.162	452.389342	1391.739228	1391.704799	34013.67578	4281.467272	-5276.197899	1754	7.789224	8.948648	8.86824	9.029056	54.773986	0.997116	1758.415771	1632.959874	1758.915771	415.540126	660069.1332	812.475638	812.417139	8554.889648	1459.07313	-5346.975917	6.803668	8.815805	8.604235	9.027375	72.038876	0.996491
HD113414BessellV2960_cal.fits	969	0	17.72988476	60060.66675	2460060.667	2460060.667	2460060.672	2460060.6731600	1.035555	74.920629	NaN	15	13.060836	-16.336575	7.304241	12	24	35	2.943519	0	0.004157	0	708.16836	0	671917.2665	819.734699	1023.790377	1027.787489	1024.290377	1020.712511	1977801.356	452.389342	1406.360234	1406.32628	27799.2832	4371.900864	-5273.905072	1722	7.595347	9.272676	9.490314	9.055039	27.160006	0.99353	1758.658685	1633.208499	1759.158685	415.291501	671917.2665	819.734699	819.676497	7051.785645	1485.263254	-5346.138544	7.013135	9.117635	9.130671	9.104599	43.447909	0.997212
HD113414BessellV2961_cal.fits	970	0	17.74733757	60060.66695	2460060.667	2460060.667	2460060.673	2460060.6733620	1.035691	74.892596	NaN	15	13.060836	-16.336575	8.61056	12	24	35	2.934304	0	0.00412	0	712.1478	0	680030.5843	824.668628	1025.029642	1023.373532	1025.529642	1025.126468	1995416.797	452.389342	1412.609069	1412.575383	20903.64648	4410.839539	-5274.514376	1713	8.994791	9.474184	9.535645	9.412723	32.350571	0.999078	1759.851617	1628.666403	1760.351617	419.833597	680030.5843	824.668628	824.610711	5348.53125	1503.197624	-5348.528188	8.226329	9.131198	9.042675	9.219721	70.957225	0.999393
HD113414BessellV2962_cal.fits	971	0	17.76479039	60060.66715	2460060.667	2460060.667	2460060.673	2460060.6735640	1.035829	74.864321	NaN	15	13.060836	-16.336575	9.729933	12	24	35	2.919541	0	0.004099	0	712.295465	0	681187.413	825.370056	1025.839101	1022.906609	1026.339101	1025.593391	1988754.41	452.389342	1410.249028	1410.215055	19170.45313	4396.112429	-5274.628856	1623	10.111342	9.954583	9.42876	10.480405	66.486849	0.976115	1760.700136	1628.267571	1761.200136	420.232429	681187.413	825.370056	825.311517	4068.672852	1505.754777	-5349.489414	9.348524	9.643195	8.978017	10.308372	71.241539	0.970034
HD113414BessellV2963_cal.fits	972	0	17.78232958	60060.66736	2460060.667	2460060.667	2460060.673	2460060.6737670	1.035968	74.835803	NaN	15	13.060836	-16.336575	9.08132	12	24	35	2.914751	0	0.004083	0	713.908658	0	684562.5592	827.411734	1025.978975	1022.57754	1026.478975	1025.92246	1995329.359	452.389342	1412.57825	1412.544303	22387.73242	4410.646258	-5273.508324	1738	9.594357	9.629941	9.7261	9.533783	41.987648	0.963803	1760.926285	1627.913283	1761.426285	420.586717	684562.5592	827.411734	827.354183	4855.800781	1513.215488	-5347.586627	8.568283	9.235627	9.105897	9.365357	49.645239	0.96973
HD113414BessellV2964_cal.fits	973	0	17.79978239	60060.66756	2460060.668	2460060.667	2460060.673	2460060.6739690	1.036109	74.807009	NaN	15	13.060836	-16.336575	9.809518	12	24	35	2.933784	0	0.004111	0	713.663163	0	682958.6408	826.442237	1026.050618	1022.82242	1026.550618	1025.67758	2003653.029	452.389342	1415.521427	1415.487601	22442.22656	4429.045609	-5274.392076	1652	10.178615	9.813672	9.715976	9.911369	47.620742	0.952508	1761.008508	1628.104767	1761.508508	420.395233	682958.6408	826.442237	826.383999	4223.634277	1509.67005	-5349.108575	9.440421	9.511313	9.283243	9.739383	51.505346	0.954675
HD113414BessellV2965_cal.fits	974	0	17.81723516	60060.66776	2460060.668	2460060.668	2460060.673	2460060.6741710	1.036251	74.778042	NaN	15	13.060836	-16.336575	9.466902	12	24	35	2.924269	0	0.004076	0	717.451864	0	690799.6187	831.172418	1026.084501	1023.290751	1026.584501	1025.209249	2020084.07	452.389342	1421.313568	1421.279664	24753.98828	4465.366183	-5273.920749	1678	9.810915	9.188884	8.971324	9.406443	60.617583	0.991671	1761.041397	1628.64479	1761.541397	419.85521	690799.6187	831.172418	831.114704	7187.423828	1527.002417	-5349.816723	9.122889	8.882062	8.531594	9.23253	69.046522	0.988791
HD113414BessellV2966_cal.fits	975	0	17.83486078	60060.66796	2460060.668	2460060.668	2460060.674	2460060.6743750	1.036395	74.748629	NaN	15	13.060836	-16.336575	8.899885	12	24	35	2.931008	0	0.0041	0	714.911735	0	685514.7412	827.986776	1027.347206	1023.585519	1027.847206	1024.914481	2009248.93	452.389342	1417.4967	1417.462862	31334.33789	4441.415265	-5272.926306	1785	9.283864	9.28491	8.780379	9.78944	76.093913	0.984991	1762.189326	1628.973871	1762.689326	419.526129	685514.7412	827.986776	827.929577	7728.820801	1515.320273	-5347.153639	8.515906	9.132688	8.571824	9.693553	82.228725	0.983869
HD113414BessellV2967_cal.fits	976	0	17.85231359	60060.66817	2460060.668	2460060.668	2460060.674	2460060.6745770	1.03654	74.719163	NaN	15	13.060836	-16.336575	8.533196	12	24	35	2.923367	0	0.004087	0	715.332691	0	686778.6834	828.749826	1028.58371	1023.417103	1029.08371	1025.082897	2007705.812	452.389342	1416.952156	1416.918562	30308.96289	4438.004225	-5272.208326	1743	8.945563	9.126489	8.641909	9.611069	80.388435	0.987423	1763.402435	1628.737763	1763.902435	419.762237	686778.6834	828.749826	828.692401	8004.917969	1518.114198	-5348.525489	8.120829	8.915722	8.32046	9.510984	86.672369	0.982087
HD113414BessellV2968_cal.fits	977	0	17.8697664	60060.66837	2460060.668	2460060.668	2460060.674	2460060.6747790	1.036687	74.689449	NaN	15	13.060836	-16.336575	9.809969	12	24	35	2.92354	0	0.004093	0	714.275509	0	684740.3496	827.519437	1028.223458	1023.083628	1028.723458	1025.416372	2001865.874	452.389342	1414.890002	1414.856187	24855.57227	4425.095129	-5275.638375	1662	10.189498	9.547803	9.138608	9.956999	63.631403	0.980032	1763.0829	1628.472657	1763.5829	420.027343	684740.3496	827.519437	827.461349	5551.94873	1513.608491	-5350.603645	9.430441	9.227609	8.748071	9.707147	70.196955	0.981899
HD113414BessellV2969_cal.fits	978	0	17.88721917	60060.66857	2460060.669	2460060.668	2460060.674	2460060.6749810	1.036834	74.659644	NaN	15	13.060836	-16.336575	10.476163	12	24	35	2.913449	0	0.004079	0	714.235644	0	685267.9556	827.837922	1028.815246	1023.453203	1029.315246	1025.046797	1996493.444	452.389342	1412.99011	1412.956417	19624.11719	4413.219451	-5272.649604	1729	10.879401	9.925291	9.759791	10.09079	53.123557	0.9858	1763.654557	1628.889791	1764.154557	419.610209	685267.9556	827.837922	827.780338	3297.35498	1514.774757	-5347.433692	10.072924	9.605033	9.289188	9.920877	64.659328	0.98925
HD113414BessellV2970_cal.fits	979	0	17.90458556	60060.66877	2460060.669	2460060.669	2460060.674	2460060.6751820	1.036983	74.629554	NaN	15	13.060836	-16.336575	9.187632	12	24	35	2.917092	0	0.004087	0	713.796006	0	684206.4017	827.196601	1028.790096	1023.888641	1029.290096	1024.611359	1995892.89	452.389342	1412.777631	1412.743836	20275.48047	4411.891935	-5274.601512	1704	9.728671	9.654921	9.787491	9.522352	40.672921	0.966704	1763.619582	1629.253936	1764.119582	419.246064	684206.4017	827.196601	827.138797	4688.166992	1512.428207	-5347.154795	8.646594	9.38189	9.352474	9.411306	46.14827	0.975511
HD113414BessellV2971_cal.fits	980	0	17.92203838	60060.66897	2460060.669	2460060.669	2460060.675	2460060.6753840	1.037134	74.599164	NaN	15	13.060836	-16.336575	9.517503	12	24	35	2.928353	0	0.004111	0	712.335993	0	680741.363	825.099384	1026.389759	1023.471668	1026.889759	1025.028332	1993451.156	452.389342	1411.913155	1411.879441	21653.2207	4406.494519	-5277.105291	1736	9.993765	9.656928	9.658426	9.65543	44.930194	0.983789	1761.215563	1628.825793	1761.715563	419.674207	680741.363	825.099384	825.041657	4764.754883	1504.76879	-5349.690555	9.041241	9.364269	9.188369	9.540168	53.867826	0.984801
HD113414BessellV2972_cal.fits	981	0	17.93957757	60060.66918	2460060.669	2460060.669	2460060.675	2460060.6755870	1.037287	74.568538	NaN	15	13.060836	-16.336575	8.439405	12	24	35	2.938469	0	0.004111	0	714.787238	0	684833.8902	827.575931	1026.742884	1023.53424	1027.242884	1024.96576	2012362.944	452.389342	1418.594577	1418.561001	27033.20508	4448.298747	-5273.208658	1668	8.809599	9.145541	9.173765	9.117317	42.846422	0.993246	1761.550294	1629.024467	1762.050294	419.475533	684833.8902	827.575931	827.517892	8029.888184	1513.815261	-5346.226605	8.069211	8.786994	8.680582	8.893407	55.16406	0.995141
HD113414BessellV2973_cal.fits	982	0	17.95711676	60060.66938	2460060.669	2460060.669	2460060.675	2460060.6757900	1.037442	74.537488	NaN	15	13.060836	-16.336575	8.096949	12	24	35	2.924956	0	0.004103	0	712.964925	0	682145.6339	825.949972	1026.676639	1023.907487	1027.176639	1024.592513	1995245.81	452.389342	1412.548739	1412.514665	31276.44336	4410.461573	-5272.522832	1720	8.66838	9.197744	9.436648	8.958841	351.056437	0.997024	1761.542658	1629.203475	1762.042658	419.296525	682145.6339	825.949972	825.892194	8162.057617	1507.87291	-5344.387321	7.525518	8.911161	9.017606	8.804716	338.339887	0.998922
HD113414BessellV2974_cal.fits	983	0	17.97456957	60060.66958	2460060.67	2460060.669	2460060.675	2460060.6759920	1.037597	74.506408	NaN	15	13.060836	-16.336575	8.162662	12	24	35	2.930723	0	0.004094	0	715.888577	0	687406.2758	829.128297	1025.881817	1024.38087	1026.381817	1024.11913	2014597.574	452.389342	1419.382008	1419.348394	33924.08984	4453.238364	-5275.846154	1767	8.489724	8.904394	8.575375	9.233414	287.427259	0.991912	1760.746137	1629.737095	1761.246137	418.762905	687406.2758	829.128297	829.071059	9684.974609	1519.501482	-5347.440669	7.8356	8.650828	8.231623	9.070034	287.058106	0.98636
HD113414BessellV2975_cal.fits	984	0	17.99210877	60060.66978	2460060.67	2460060.67	2460060.675	2460060.6761950	1.037754	74.475113	NaN	15	13.060836	-16.336575	8.609171	12	24	35	2.939551	0	0.004122	0	713.112954	0	681565.7663	825.598966	1025.327418	1024.070342	1025.827418	1024.429658	2003497.569	452.389342	1415.466524	1415.432676	24286.38672	4428.701967	-5272.732635	1692	9.091552	9.328424	9.063681	9.593166	62.484647	0.990208	1760.179381	1629.411365	1760.679381	419.088635	681565.7663	825.598966	825.540964	5994.112305	1506.591122	-5343.451228	8.126789	9.03781	8.640101	9.43552	72.847645	0.988692
HD113414BessellV2976_cal.fits	985	0	18.009648	60060.66999	2460060.67	2460060.67	2460060.676	2460060.6763980	1.037913	74.443356	NaN	15	13.060836	-16.336575	8.708775	12	24	35	2.924613	0	0.004086	0	715.842843	0	687683.8744	829.295809	1025.474428	1023.953653	1025.974428	1024.546347	2011209.488	452.389342	1418.187962	1418.154393	24263.74219	4445.749049	-5272.655868	1730	8.983983	9.15156	9.228605	9.074515	41.462578	0.981314	1760.236225	1629.329307	1760.736225	419.170693	687683.8744	829.295809	829.238333	5369.175293	1520.11511	-5347.335626	8.433567	8.866735	8.874883	8.858587	44.531728	0.987357
HD113414BessellV2977_cal.fits	986	0	18.02710077	60060.67019	2460060.67	2460060.67	2460060.676	2460060.6766000	1.038073	74.411652	NaN	15	13.060836	-16.336575	9.744489	12	24	35	2.942343	0	0.004131	0	712.273441	0	679798.4134	824.528028	1025.549437	1024.149805	1026.049437	1024.350195	2000200.24	452.389342	1414.301246	1414.267466	27193.53711	4421.413268	-5272.116373	1664	10.196107	9.867931	10.224613	9.511249	29.405402	0.980564	1760.428948	1629.486127	1760.928948	419.013873	679798.4134	824.528028	824.469745	5724.981934	1502.684414	-5347.351905	9.292872	9.563545	9.801918	9.325172	30.452552	0.989503
HD113414BessellV2978_cal.fits	987	0	18.04463996	60060.67039	2460060.67	2460060.67	2460060.676	2460060.6768030	1.038234	74.379674	NaN	15	13.060836	-16.336575	9.247108	12	24	35	2.933463	0	0.004105	0	714.620575	0	684810.955	827.56188	1026.388641	1024.332731	1026.888641	1024.167269	2008867.354	452.389342	1417.362092	1417.328264	26781.96875	4440.571796	-5272.602798	1722	9.653198	9.259701	9.02229	9.497113	270.263854	0.997374	1761.262681	1629.74584	1761.762681	418.75416	684810.955	827.56188	827.504228	6832.493164	1513.764564	-5343.207493	8.841019	8.996325	8.6763	9.31635	277.28374	0.99461
HD113414BessellV2979_cal.fits	988	0	18.06209278	60060.6706	2460060.671	2460060.671	2460060.676	2460060.6770050	1.038397	74.347492	NaN	15	13.060836	-16.336575	9.014939	12	24	35	2.922962	0	0.004097	0	713.520247	0	683327.5798	826.665409	1028.001023	1024.725305	1028.501023	1023.774695	1997340.769	452.389342	1413.289928	1413.256211	28977.88281	4415.09245	-5270.694417	1654	9.408149	9.427536	9.354552	9.50052	293.998227	0.999465	1762.82481	1630.020477	1763.32481	418.479523	683327.5798	826.665409	826.607201	8213.043945	1510.485584	-5346.656065	8.62173	9.174192	8.987942	9.360442	287.701021	0.997521
HD113414BessellV2980_cal.fits	989	0	18.07971839	60060.6708	2460060.671	2460060.671	2460060.676	2460060.6772090	1.038563	74.314822	NaN	15	13.060836	-16.336575	8.951614	12	24	35	2.925054	0	0.004096	0	714.185116	0	684476.3989	827.359633	1029.467963	1024.987716	1029.967963	1023.512284	2002130.44	452.389342	1414.983544	1414.949629	25812.59766	4425.679948	-5273.548791	1748	9.486057	9.564485	9.807751	9.32122	338.61715	0.995205	1764.263548	1630.325697	1764.763548	418.174303	684476.3989	827.359633	827.302145	6624.914551	1513.025032	-5347.42287	8.417171	9.320231	9.471352	9.16911	328.350036	0.994794
HD113414BessellV2981_cal.fits	990	0	18.09708478	60060.671	2460060.671	2460060.671	2460060.677	2460060.6774100	1.038728	74.282255	NaN	15	13.060836	-16.336575	8.249876	12	24	35	2.927334	0	0.004098	0	714.312753	0	684584.9995	827.425116	1030.888086	1024.592474	1031.388086	1023.907526	2004009.058	452.389342	1415.647168	1415.61337	28214.00586	4429.832606	-5275.050488	1792	8.752289	9.18823	9.134741	9.241719	305.763671	0.99865	1765.812646	1629.911804	1766.312646	418.588196	684584.9995	827.425116	827.367923	8132.878418	1513.265092	-5347.911581	7.747463	8.951336	8.741971	9.160701	292.055107	0.99576
