Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_err_T1,rel_flux_err_C2,rel_flux_SNR_T1,rel_flux_SNR_C2,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2
HD113414BessellV3723_cal.fits,1732,0,60060.821246,2460060.821246,2460060.821159,2460060.826802,2460060.827652,1.904000,31.569177,NaN,15,13.060836,-16.336575,9.689962,12,24,35,2.941768,0,0.004463,0,659.084330,0,582095.600661,762.983254,1020.307764,1021.753229,1020.807764,1026.746771,1712389.954744,452.389342,1308.601288,1308.565084,12638.502930,3785.212858,-5276.564461,1699,9.462732,11.046481,10.761656,11.331305,270.247236,0.997344,1754.873748,1627.111080,1755.373748,421.388920,582095.600661,762.983254,762.920546,211.313736,1286.713781,-5351.838119,9.917192,11.381405,11.153336,11.609474,78.224517,0.998090
HD113414BessellV3724_cal.fits,1733,0,60060.821447,2460060.821447,2460060.821361,2460060.827004,2460060.827854,1.907380,31.506278,NaN,15,13.060836,-16.336575,8.726820,12,24,35,2.945336,0,0.004415,0,667.167571,0,596277.202130,772.221084,1018.658228,1021.596933,1019.158228,1026.903067,1756236.603539,452.389342,1325.248740,1325.212808,16506.199219,3882.135232,-5277.931506,1641,8.704771,10.454613,10.650549,10.258677,331.894021,0.995460,1753.250958,1627.026701,1753.750958,421.473299,596277.202130,772.221084,772.158666,1913.258789,1318.062002,-5351.971771,8.748868,10.767920,11.043641,10.492199,337.815350,0.994874
HD113414BessellV3725_cal.fits,1734,0,60060.821650,2460060.821650,2460060.821563,2460060.827207,2460060.828056,1.910781,31.443245,NaN,15,13.060836,-16.336575,9.245802,12,24,35,2.919383,0,0.004432,0,658.777855,0,582685.631932,763.369836,1018.579540,1021.199105,1019.079540,1027.300895,1701082.641149,452.389342,1304.273986,1304.237192,12847.147461,3760.218208,-5278.867303,1694,9.155935,11.101578,11.358485,10.844671,332.832503,0.993705,1752.861256,1626.378324,1753.361256,422.121676,582685.631932,763.369836,763.307121,605.170166,1288.018036,-5352.241791,9.335668,11.367194,11.714701,11.019686,338.279403,0.992922
HD113414BessellV3726_cal.fits,1735,0,60060.821852,2460060.821852,2460060.821765,2460060.827409,2460060.828258,1.914194,31.380263,NaN,15,13.060836,-16.336575,9.411319,12,24,35,2.940812,0,0.004471,0,657.777006,0,579836.494020,761.501234,1018.754783,1021.687943,1019.254783,1026.812057,1705190.161528,452.389342,1305.847624,1305.810976,12257.782227,3769.297821,-5281.009102,1735,9.117713,11.216300,11.190700,11.241901,49.116158,0.998984,1753.110618,1626.808192,1753.610618,421.691808,579836.494020,761.501234,761.438679,121.632233,1281.720058,-5351.400122,9.704925,11.512157,11.531039,11.493276,42.856386,0.998075
HD113414BessellV3727_cal.fits,1736,0,60060.822054,2460060.822054,2460060.821967,2460060.827611,2460060.828461,1.917624,31.317250,NaN,15,13.060836,-16.336575,9.554916,12,24,35,2.947116,0,0.004499,0,655.072360,0,574765.989633,758.164522,1020.034443,1021.920933,1020.534443,1026.579067,1693901.903286,452.389342,1301.518043,1301.481691,11773.594727,3744.345292,-5277.165349,1768,9.365180,11.170112,11.135920,11.204303,57.031124,0.999775,1754.399523,1627.173905,1754.899523,421.326095,574765.989633,758.164522,758.101933,-66.924950,1270.511783,-5351.644329,9.744653,11.453214,11.462222,11.444206,42.448631,0.999687
HD113414BessellV3728_cal.fits,1737,0,60060.822256,2460060.822256,2460060.822169,2460060.827813,2460060.828663,1.921071,31.254184,NaN,15,13.060836,-16.336575,9.297691,12,24,35,2.954442,0,0.004598,0,642.613697,0,552765.672073,743.514370,1020.516674,1022.042105,1021.016674,1026.457895,1633114.105642,452.389342,1277.952284,1277.914775,8771.906250,3609.974758,-5278.373098,1682,9.934599,12.058275,11.715479,12.401070,80.435676,0.996384,1754.918467,1627.223710,1755.418467,421.276290,552765.672073,743.514370,743.449884,-873.020996,1221.880404,-5350.589829,8.660783,12.264229,12.038710,12.489748,78.443656,0.998402
HD113414BessellV3729_cal.fits,1738,0,60060.822458,2460060.822458,2460060.822372,2460060.828015,2460060.828865,1.924529,31.191177,NaN,15,13.060836,-16.336575,9.093798,12,24,35,2.946792,0,0.004581,0,643.292078,0,554296.741748,744.543183,1020.661052,1021.787118,1021.161052,1026.712882,1633397.343904,452.389342,1278.062955,1278.025732,10487.996094,3610.600852,-5272.405242,1705,9.288937,11.751001,11.614387,11.887615,75.318734,0.999288,1755.161480,1627.025100,1755.661480,421.474900,554296.741748,744.543183,744.478970,-274.727661,1225.264811,-5350.307297,8.898659,12.004914,11.931179,12.078650,59.292892,0.999341
HD113414BessellV3730_cal.fits,1739,0,60060.822661,2460060.822661,2460060.822574,2460060.828218,2460060.829067,1.928002,31.128176,NaN,15,13.060836,-16.336575,9.203652,12,24,35,2.946764,0,0.004715,0,624.919391,0,523090.570877,723.283077,1020.060374,1021.562471,1020.560374,1026.937529,1541424.294523,452.389342,1241.560403,1241.521790,5503.687500,3407.295776,-5271.356960,1700,11.358364,12.783406,12.637882,12.928931,294.512487,0.998795,1754.518818,1626.939004,1755.018818,421.560996,523090.570877,723.283077,723.216936,-1639.161865,1156.284028,-5348.579544,7.048940,12.989690,12.914049,13.065330,295.863773,0.999646
HD113414BessellV3731_cal.fits,1740,0,60060.822863,2460060.822863,2460060.822776,2460060.828420,2460060.829270,1.931496,31.065057,NaN,15,13.060836,-16.336575,9.097651,12,24,35,2.948636,0,0.004563,0,646.237869,0,559295.891567,747.892809,1020.131436,1021.761968,1020.631436,1026.738032,1649160.011133,452.389342,1284.214884,1284.177619,10604.388672,3645.443996,-5275.255048,1713,9.170518,11.720182,11.353521,12.086844,270.776235,0.996090,1754.639467,1627.059458,1755.139467,421.440542,559295.891567,747.892809,747.828946,-93.453926,1236.315358,-5350.268072,9.024783,11.877712,11.532223,12.223200,88.960037,0.996617
HD113414BessellV3732_cal.fits,1741,0,60060.823065,2460060.823065,2460060.822978,2460060.828622,2460060.829472,1.934993,31.002152,NaN,15,13.060836,-16.336575,8.952007,12,24,35,2.945130,0,0.004695,0,627.286685,0,527134.557658,726.072939,1019.296206,1022.030359,1019.796206,1026.469641,1552479.919092,452.389342,1246.004681,1245.966362,6462.599609,3431.734072,-5271.152436,1786,10.749693,12.631975,12.439988,12.823962,75.834361,0.998808,1753.774467,1627.387628,1754.274467,421.112372,527134.557658,726.072939,726.007718,-1701.819824,1165.223202,-5349.701648,7.154322,12.875927,12.794228,12.957626,59.890520,0.999347
HD113414BessellV3733_cal.fits,1742,0,60060.823267,2460060.823267,2460060.823181,2460060.828824,2460060.829674,1.938511,30.939134,NaN,15,13.060836,-16.336575,9.768236,12,24,35,2.960319,0,0.004632,0,639.072276,0,546415.565934,739.231381,1020.453600,1021.526293,1020.953600,1026.973707,1617564.428427,452.389342,1271.853927,1271.816200,6808.788086,3575.602424,-5277.767049,1765,11.106848,12.263375,12.100299,12.426451,76.161794,0.999098,1754.854360,1626.953910,1755.354360,421.546090,546415.565934,739.231381,739.167168,-1400.814697,1207.843588,-5350.313138,8.429625,12.524471,12.383260,12.665682,63.441061,0.998589
HD113414BessellV3734_cal.fits,1743,0,60060.823470,2460060.823470,2460060.823383,2460060.829026,2460060.829876,1.942043,30.876135,NaN,15,13.060836,-16.336575,8.480721,12,24,35,2.935973,0,0.004765,0,616.107875,0,508917.514942,713.417896,1020.756366,1021.859713,1021.256366,1026.640287,1494167.843394,452.389342,1222.381091,1222.342079,4173.788086,3302.836085,-5273.133944,1745,12.086598,13.116962,12.910157,13.323767,66.868318,0.997921,1755.240177,1627.219543,1755.740177,421.280457,508917.514942,713.417896,713.351204,-2293.597900,1124.954696,-5349.469482,4.874845,13.388824,13.307304,13.470343,53.209956,0.998144
HD113414BessellV3735_cal.fits,1744,0,60060.823673,2460060.823673,2460060.823586,2460060.829230,2460060.830080,1.945613,30.812741,NaN,15,13.060836,-16.336575,9.394316,12,24,35,2.928774,0,0.004459,0,656.804270,0,578726.055437,760.771966,1020.836431,1021.947226,1021.336431,1026.552774,1694958.022684,452.389342,1301.923883,1301.887188,12320.286133,3746.679828,-5276.177151,1685,9.271856,11.261102,11.295863,11.226340,321.787335,0.999308,1755.229851,1627.166054,1755.729851,421.333946,578726.055437,760.771966,760.708966,39.972149,1279.265450,-5351.175449,9.516776,11.619662,11.788880,11.450444,349.951515,0.999039
HD113414BessellV3736_cal.fits,1745,0,60060.823874,2460060.823874,2460060.823788,2460060.829431,2460060.830281,1.949164,30.749951,NaN,15,13.060836,-16.336575,9.034449,12,24,35,2.941427,0,0.004696,0,626.341537,0,525715.445202,725.095362,1019.702275,1022.164185,1020.202275,1026.335815,1546353.588953,452.389342,1243.543870,1243.505457,6403.391113,3418.191909,-5276.015016,1700,10.750166,12.596699,12.500242,12.693155,295.708421,0.999397,1754.237149,1627.450017,1754.737149,421.049983,525715.445202,725.095362,725.029386,-1578.543091,1162.086274,-5352.775931,7.318732,12.801942,12.908383,12.695501,349.646745,0.999684
HD113414BessellV3737_cal.fits,1746,0,60060.824076,2460060.824076,2460060.823989,2460060.829633,2460060.830483,1.952734,30.687097,NaN,15,13.060836,-16.336575,9.076614,12,24,35,2.940772,0,0.004727,0,622.173824,0,518772.196983,720.291543,1018.086378,1022.505005,1018.586378,1025.994995,1525590.759575,452.389342,1235.167481,1235.128663,5127.344238,3372.295979,-5270.980084,1722,11.320768,12.883638,12.846875,12.920401,272.525745,0.999967,1752.804270,1627.936617,1753.304270,420.563383,518772.196983,720.291543,720.225306,-1815.322388,1146.738326,-5350.280734,6.832459,12.995610,12.916932,13.074289,291.283516,0.999730
HD113414BessellV3738_cal.fits,1747,0,60060.824278,2460060.824278,2460060.824192,2460060.829835,2460060.830685,1.956327,30.624123,NaN,15,13.060836,-16.336575,8.924242,12,24,35,2.923256,0,0.004721,0,619.196371,0,514600.428781,717.389818,1016.506586,1023.838592,1017.006586,1024.661408,1504308.915816,452.389342,1226.522341,1226.483094,4930.493652,3325.252776,-5274.382717,1720,11.337987,12.993800,12.656749,13.330851,286.950678,0.996098,1750.915275,1629.088090,1751.415275,419.411910,514600.428781,717.389818,717.323296,-1990.695557,1137.516694,-5349.244145,6.510496,13.106907,12.853583,13.360231,294.764514,0.996456
HD113414BessellV3739_cal.fits,1748,0,60060.824481,2460060.824481,2460060.824394,2460060.830037,2460060.830887,1.959936,30.561110,NaN,15,13.060836,-16.336575,9.112791,12,24,35,2.942582,0,0.004604,0,639.075939,0,547253.680636,739.798277,1017.323592,1023.850676,1017.823592,1024.649324,1610338.610924,452.389342,1269.009986,1268.972371,8553.336914,3559.629861,-5278.606928,1705,9.727473,12.115335,11.757042,12.473627,276.725013,0.996308,1751.748951,1629.012487,1752.248951,419.487513,547253.680636,739.798277,739.733652,-1000.769287,1209.696228,-5353.860821,8.498110,12.383542,12.049661,12.717422,88.154584,0.997084
HD113414BessellV3740_cal.fits,1749,0,60060.824682,2460060.824682,2460060.824595,2460060.830239,2460060.831089,1.963545,30.498399,NaN,15,13.060836,-16.336575,9.318576,12,24,35,2.950944,0,0.004432,0,665.847325,0,593633.266782,770.506869,1019.026963,1024.114756,1019.526963,1024.385244,1751778.298997,452.389342,1323.565680,1323.529558,16629.341797,3872.280215,-5280.564182,1747,8.757847,10.093276,9.788502,10.398049,71.232652,0.994211,1753.492055,1629.508579,1753.992055,418.991421,593633.266782,770.506869,770.445133,1497.661743,1312.217622,-5353.595613,9.879305,10.530603,10.269093,10.792113,64.228596,0.993630
HD113414BessellV3741_cal.fits,1750,0,60060.824884,2460060.824884,2460060.824797,2460060.830441,2460060.831290,1.967179,30.435502,NaN,15,13.060836,-16.336575,8.293316,12,24,35,2.963096,0,0.004470,0,662.836180,0,587666.083516,766.624896,1019.932426,1024.493668,1020.432426,1024.006332,1741311.098156,452.389342,1319.605674,1319.569271,17765.205078,3849.142621,-5279.286759,1733,8.113462,10.323542,10.185332,10.461752,277.180314,0.999236,1754.452325,1629.709539,1754.952325,418.790461,587666.083516,766.624896,766.562744,1909.676025,1299.027251,-5351.916226,8.473171,10.594463,10.452617,10.736308,274.806785,0.999263
HD113414BessellV3742_cal.fits,1751,0,60060.825086,2460060.825086,2460060.824999,2460060.830643,2460060.831493,1.970835,30.372516,NaN,15,13.060836,-16.336575,9.605773,12,24,35,2.943589,0,0.004461,0,659.897880,0,583441.658017,763.864669,1025.429945,1024.232189,1025.929945,1024.267811,1717412.495288,452.389342,1310.519091,1310.482623,14026.451172,3796.315110,-5278.292336,1746,9.242947,10.755176,10.444173,11.066179,293.808269,0.992652,1759.928866,1629.551756,1760.428866,418.948244,583441.658017,763.864669,763.802388,704.505493,1289.689221,-5351.244429,9.968599,11.074293,10.708902,11.439684,291.497123,0.991878
HD113414BessellV3743_cal.fits,1752,0,60060.825288,2460060.825288,2460060.825201,2460060.830845,2460060.831695,1.974507,30.309522,NaN,15,13.060836,-16.336575,9.708392,12,24,35,2.955635,0,0.004523,0,653.436202,0,571481.440892,755.995651,1025.247798,1024.415490,1025.747798,1024.084510,1689090.663813,452.389342,1299.668552,1299.631865,11183.594727,3733.710118,-5277.442760,1676,9.705391,11.279463,10.993209,11.565717,71.437308,0.995953,1759.804617,1629.730977,1760.304617,418.769023,571481.440892,755.995651,755.932181,58.373314,1263.251336,-5352.451919,9.711393,11.511130,11.175079,11.847182,71.439926,0.994647
HD113414BessellV3744_cal.fits,1753,0,60060.825492,2460060.825492,2460060.825405,2460060.831049,2460060.831899,1.978224,30.246024,NaN,15,13.060836,-16.336575,9.754266,12,24,35,2.947137,0,0.004484,0,657.246324,0,578586.258687,760.680039,1025.673137,1024.687592,1026.173137,1023.812408,1705172.850512,452.389342,1305.840933,1305.804411,11888.968750,3769.259555,-5279.932065,1696,9.506762,10.923062,10.993575,10.852550,19.863171,0.999718,1760.250892,1629.979816,1760.750892,418.520184,578586.258687,760.680039,760.617118,-60.386185,1278.956432,-5351.025606,10.001771,11.237713,11.313877,11.161549,15.684749,0.999748
HD113414BessellV3745_cal.fits,1754,0,60060.825695,2460060.825695,2460060.825608,2460060.831252,2460060.832102,1.981946,30.182734,NaN,15,13.060836,-16.336575,9.610989,12,24,35,2.931420,0,0.004496,0,652.029039,0,570210.895615,755.154652,1026.039215,1025.537129,1026.539215,1022.962871,1671527.525333,452.389342,1292.894237,1292.857124,11217.194336,3694.887058,-5276.075608,1732,9.702997,11.431091,11.414852,11.447329,47.632514,0.999041,1760.447969,1630.695755,1760.947969,417.804245,570210.895615,755.154652,755.091548,-56.045628,1260.442814,-5351.725656,9.518980,11.748131,11.686776,11.809485,54.421595,0.998954
HD113414BessellV3746_cal.fits,1755,0,60060.825897,2460060.825897,2460060.825811,2460060.831454,2460060.832304,1.985666,30.119749,NaN,15,13.060836,-16.336575,9.614606,12,24,35,2.968173,0,0.004521,0,656.557229,0,576337.137768,759.200226,1027.791810,1025.355747,1028.291810,1023.144253,1710668.304432,452.389342,1307.943564,1307.906818,13715.592773,3781.407176,-5278.483810,1699,9.340503,10.907150,10.651079,11.163221,292.582717,0.995570,1762.210363,1630.644952,1762.710363,417.855048,576337.137768,759.200226,759.137206,589.945496,1273.984783,-5353.208954,9.888710,11.221641,11.032869,11.410414,292.180102,0.997787
HD113414BessellV3747_cal.fits,1756,0,60060.826102,2460060.826102,2460060.826015,2460060.831659,2460060.832509,1.989451,30.055947,NaN,15,13.060836,-16.336575,9.367579,12,24,35,2.957687,0,0.004548,0,650.389037,0,566064.805708,752.404532,1029.826173,1025.396563,1030.326173,1023.103437,1674242.640355,452.389342,1293.943650,1293.906918,11535.425781,3700.888780,-5275.560929,1711,9.279346,11.362111,11.203343,11.520880,62.340087,0.997589,1764.251303,1630.756567,1764.751303,417.743433,566064.805708,752.404532,752.341037,111.629066,1251.277944,-5353.065977,9.455812,11.598837,11.471367,11.726308,58.784704,0.997745
HD113414BessellV3748_cal.fits,1757,0,60060.826304,2460060.826304,2460060.826218,2460060.831861,2460060.832711,1.993202,29.992983,NaN,15,13.060836,-16.336575,8.963016,12,24,35,2.928680,0,0.004482,0,653.459113,0,572851.177924,756.900980,1029.275482,1020.014716,1029.775482,1028.485284,1677697.649207,452.389342,1295.278139,1295.241229,12610.791016,3708.526026,-5281.497797,1687,8.777378,11.205601,10.915956,11.495246,84.888942,0.997244,1763.673469,1625.314134,1764.173469,423.185866,572851.177924,756.900980,756.837675,397.297211,1266.279120,-5356.374333,9.148654,11.408364,11.208442,11.608287,89.078112,0.998771
HD113414BessellV3749_cal.fits,1758,0,60060.826507,2460060.826507,2460060.826420,2460060.832063,2460060.832913,1.996971,29.930004,NaN,15,13.060836,-16.336575,9.428280,12,24,35,2.930989,0,0.004596,0,637.758320,0,545546.355414,738.643580,1029.359332,1019.997749,1029.859332,1028.502251,1598990.383510,452.389342,1264.530656,1264.493174,7771.658203,3534.544771,-5277.308418,1676,10.360139,12.153796,12.315659,11.991934,16.642810,0.998985,1763.709812,1625.287600,1764.209812,423.212400,545546.355414,738.643580,738.578619,-1246.598755,1205.922210,-5351.963623,8.496421,12.397700,12.617893,12.177507,10.141250,0.998567
HD113414BessellV3750_cal.fits,1759,0,60060.826709,2460060.826709,2460060.826622,2460060.832266,2460060.833115,2.000756,29.867037,NaN,15,13.060836,-16.336575,9.092851,12,24,35,2.940721,0,0.004580,0,642.039998,0,552429.708972,743.288005,1029.740319,1020.137889,1030.240319,1028.362111,1624541.723177,452.389342,1274.593738,1274.556492,9866.448242,3591.025632,-5276.191614,1787,9.415928,11.833571,11.810705,11.856438,304.109019,0.999892,1764.055516,1625.330882,1764.555516,423.169118,552429.708972,743.288005,743.224302,-809.980164,1221.137762,-5353.143141,8.769774,12.149924,12.271449,12.028399,357.143214,0.999596
HD113414BessellV3751_cal.fits,1760,0,60060.826912,2460060.826912,2460060.826825,2460060.832469,2460060.833319,2.004582,29.803668,NaN,15,13.060836,-16.336575,8.855903,12,24,35,2.915154,0,0.004768,0,611.460624,0,502179.267394,708.679837,1027.675205,1019.671200,1028.175205,1028.828800,1463929.675586,452.389342,1209.949344,1209.909888,5813.912109,3235.995058,-5268.136667,1699,10.505607,12.613702,12.510603,12.716801,84.624804,0.999723,1762.033362,1624.926217,1762.533362,423.573783,502179.267394,708.679837,708.612325,-1696.111450,1110.059899,-5348.243712,7.206199,12.767668,12.725325,12.810011,300.151314,0.999821
HD113414BessellV3752_cal.fits,1761,0,60060.827115,2460060.827115,2460060.827028,2460060.832671,2460060.833521,2.008402,29.740676,NaN,15,13.060836,-16.336575,9.423801,12,24,35,2.926097,0,0.004539,0,644.625250,0,557593.782436,746.754033,1026.454284,1018.946796,1026.954284,1029.553204,1631573.220350,452.389342,1277.349119,1277.311892,8919.037109,3606.568653,-5277.564043,1706,9.918228,11.932087,11.497822,12.366352,282.061004,0.993656,1760.603342,1624.244611,1761.103342,424.255389,557593.782436,746.754033,746.690018,-944.022827,1232.552871,-5352.932866,8.929374,12.241167,11.879481,12.602853,275.006645,0.996405
HD113414BessellV3753_cal.fits,1762,0,60060.827317,2460060.827317,2460060.827230,2460060.832874,2460060.833723,2.012239,29.677698,NaN,15,13.060836,-16.336575,8.941755,12,24,35,2.936313,0,0.004797,0,612.080499,0,502271.752593,708.745032,1025.952162,1020.570751,1026.452162,1027.929249,1474826.839250,452.389342,1214.444108,1214.404870,4248.714844,3260.083079,-5269.581462,1712,12.005783,13.122527,12.997186,13.247868,286.377739,0.999484,1760.354763,1625.887614,1760.854763,422.612386,502271.752593,708.745032,708.677634,-2184.546631,1110.264336,-5347.728885,5.877727,13.173243,12.985531,13.360955,288.162277,0.998749
HD113414BessellV3754_cal.fits,1763,0,60060.827520,2460060.827520,2460060.827433,2460060.833077,2460060.833927,2.016115,29.614342,NaN,15,13.060836,-16.336575,9.318170,12,24,35,2.938043,0,0.004592,0,639.810042,0,548726.824163,740.793570,1025.696791,1020.431598,1026.196791,1028.068402,1612182.895051,452.389342,1269.736409,1269.698879,8723.424805,3563.706624,-5274.508586,1627,9.902942,11.934726,12.059459,11.809993,326.875411,0.997307,1759.814640,1625.558150,1760.314640,422.941850,548726.824163,740.793570,740.728384,-825.711182,1212.952590,-5351.047788,8.733399,12.193855,12.359444,12.028266,345.370171,0.999031
HD113414BessellV3755_cal.fits,1764,0,60060.827724,2460060.827724,2460060.827637,2460060.833281,2460060.834131,2.020018,29.550831,NaN,15,13.060836,-16.336575,8.978309,12,24,35,2.957974,0,0.004645,0,636.782578,0,542616.375193,736.657550,1026.813856,1020.628102,1027.313856,1027.871898,1605045.073988,452.389342,1266.922606,1266.884865,10017.606445,3547.928575,-5276.401298,1678,9.288850,11.834240,11.833624,11.834856,46.635586,0.999997,1761.375867,1626.026551,1761.875867,422.473449,542616.375193,736.657550,736.592431,-465.472229,1199.445532,-5353.042759,8.667768,12.060220,12.139458,11.980983,27.248490,0.999488
HD113414BessellV3756_cal.fits,1765,0,60060.827926,2460060.827926,2460060.827839,2460060.833483,2460060.834333,2.023896,29.488009,NaN,15,13.060836,-16.336575,9.361452,12,24,35,2.957383,0,0.004569,0,647.229086,0,560592.808229,748.759505,1026.124475,1021.562403,1026.624475,1026.937597,1657887.406163,452.389342,1287.608309,1287.571224,10427.302734,3664.735775,-5279.142822,1675,9.421071,11.531260,11.524748,11.537772,314.115804,0.998660,1760.566181,1626.852003,1761.066181,421.647997,560592.808229,748.759505,748.695414,-544.699402,1239.182173,-5351.979144,9.301833,11.775869,11.732181,11.819557,296.783147,0.999844
HD113414BessellV3757_cal.fits,1766,0,60060.828128,2460060.828128,2460060.828041,2460060.833685,2460060.834535,2.027800,29.425061,NaN,15,13.060836,-16.336575,9.099428,12,24,35,2.960026,0,0.004565,0,648.372195,0,562447.382966,749.996660,1026.056505,1020.450555,1026.556505,1028.049445,1664858.744241,452.389342,1290.312521,1290.275586,11955.442383,3680.145815,-5279.164590,1740,8.959698,11.344626,11.511229,11.178023,328.935646,0.996054,1760.346501,1625.530581,1760.846501,422.969419,562447.382966,749.996660,749.933183,29.026144,1243.281684,-5353.156323,9.239158,11.565924,11.850418,11.281430,339.548172,0.995769
HD113414BessellV3758_cal.fits,1767,0,60060.828332,2460060.828332,2460060.828245,2460060.833889,2460060.834739,2.031754,29.361577,NaN,15,13.060836,-16.336575,10.050001,12,24,35,2.948543,0,0.004502,0,654.971422,0,574518.721206,758.001665,1027.366206,1020.597423,1027.866206,1027.902577,1693993.109293,452.389342,1301.553192,1301.516619,10269.791992,3744.546901,-5278.681194,1706,10.193750,11.204455,11.026662,11.382248,291.894116,0.998068,1761.565633,1625.853624,1762.065633,422.646376,574518.721206,758.001665,757.938600,-379.146973,1269.965200,-5354.949072,9.906252,11.505477,11.387412,11.623541,275.657864,0.999562
HD113414BessellV3759_cal.fits,1768,0,60060.828535,2460060.828535,2460060.828448,2460060.834092,2460060.834942,2.035711,29.298337,NaN,15,13.060836,-16.336575,9.015425,12,24,35,2.968779,0,0.004516,0,657.401914,0,577791.082028,760.157069,1029.078190,1020.548862,1029.578190,1027.951138,1715334.035081,452.389342,1309.725853,1309.689376,13765.126953,3791.720705,-5280.828511,1726,8.832176,10.699084,10.338835,11.059332,86.687575,0.995414,1763.413536,1625.999188,1763.913536,422.500812,577791.082028,760.157069,760.094335,1035.666626,1277.198705,-5354.424473,9.198674,11.027028,10.760639,11.293418,83.125137,0.997529
HD113414BessellV3760_cal.fits,1769,0,60060.828739,2460060.828739,2460060.828652,2460060.834295,2460060.835145,2.039692,29.234980,NaN,15,13.060836,-16.336575,8.434369,12,24,35,2.927629,0,0.004418,0,662.695235,0,589211.554953,767.632128,1032.400705,1020.775944,1032.900705,1027.724056,1724993.050823,452.389342,1313.407981,1313.371835,17684.474609,3813.071817,-5279.482494,1754,8.036264,10.243664,10.044388,10.442940,286.327361,0.997866,1766.803937,1626.003548,1767.303937,422.496452,589211.554953,767.632128,767.570211,1793.544067,1302.443493,-5356.339074,8.832475,10.617918,10.470872,10.764964,277.077469,0.999184
HD113414BessellV3761_cal.fits,1770,0,60060.828942,2460060.828942,2460060.828856,2460060.834499,2460060.835349,2.043700,29.171510,NaN,15,13.060836,-16.336575,8.771437,12,24,35,2.955342,0,0.004463,0,662.240462,0,586998.529799,766.189296,1034.030256,1020.707423,1034.530256,1027.792577,1734781.251068,452.389342,1317.129084,1317.092813,17854.300781,3834.708490,-5281.678352,1758,8.329856,10.087126,9.859933,10.314319,88.832482,0.997970,1768.439889,1626.035836,1768.939889,422.464164,586998.529799,766.189296,766.127291,1531.881104,1297.551633,-5357.756591,9.213018,10.509903,10.348498,10.671307,78.621621,0.998891
